base_country,country,f_total,metric,x_total,z_total,delta
SWE,IDN,322454.50577885995,476931.59045421577,923256.0924029934,446324.50194877747,891.4859745559515
SWE,IND,322454.50577886007,477161.4356733842,923258.8428388693,446097.4071654849,661.6407553874888
SWE,IRL,322454.50577885984,477370.1199163803,923695.782961804,446325.6630454233,452.9565123913926
SWE,ITA,322454.5057788599,477325.8432240538,923562.099271896,446236.2560478422,497.2332047179225
SWE,JPN,322454.50577886007,477976.2060526278,924559.5058768853,446583.2998242573,-153.12962385610444
SWE,KOR,322454.50577885995,477595.0610448587,923789.056349837,446193.9953049783,228.0153839130071
SWE,LTU,322454.50577885995,476669.5154851744,922552.6218606752,445883.1063755007,1153.5609435973456
SWE,LUX,322454.5057788598,477845.3436388242,924294.6081170798,446449.2644782554,-22.26721005246509
SWE,LVA,322454.50577886,477700.17181045713,924187.7172183128,446487.54540785577,122.90461831458379
SWE,MEX,322454.50577885984,477121.82012147433,923498.3334754572,446376.5133539829,701.2563072973862
SWE,MLT,322454.50577886,477126.1207897109,923682.7243670754,446556.60357736447,696.9556390608195
SWE,NLD,322454.50577886,477945.46827742114,924162.1734563896,446216.70517896843,-122.39184864942217
SWE,POL,322454.5057788599,477351.21976350545,923771.1158458467,446419.8960823411,471.8566652662703
SWE,PRT,322454.50577886,477286.6376517999,923543.6231242156,446256.98547241604,536.4387769718305
SWE,ROU,322454.5057788599,477025.77506657346,923312.4698794899,446286.6948129164,797.3013621982536
SWE,RUS,322454.50577886,476915.6636755337,923010.7188968383,446095.0552213043,907.4127532379935
SWE,SVK,322454.50577886,477076.52596346184,923303.0495836975,446226.5236202354,746.550465309876
SWE,SVN,322454.50577885984,476981.8461461602,923270.0724756846,446288.22632952465,841.2302826115047
SWE,TUR,322454.50577885995,476819.5576113771,922836.7014216038,446017.14381022647,1003.5188173946226
SWE,TWN,322454.5057788599,477397.35888865904,923729.1987030492,446331.8398143899,425.7175401126733
SWE,USA,322454.50577885995,478024.9025381544,924480.1955228277,446455.2929846732,-201.82610938267317
TUR,AUS,602946.8082357632,635783.7985012316,1205220.5678748547,569436.7693736233,-933.2685175882652
TUR,AUT,602946.8082357632,635755.0122926582,1205583.0518055968,569828.0395129388,-904.4823090148857
TUR,BEL,602946.8082357633,635673.8080103436,1205169.4772505132,569495.6692401695,-823.2780267002527
TUR,BGR,602946.8082357633,635864.8195421423,1206093.8543514027,570229.0348092602,-1014.2895584990038
TUR,BRA,602946.8082357633,635459.4161486797,1205198.8629531018,569739.4468044225,-608.8861650363542
TUR,CAN,602946.808235763,635145.1494277593,1204176.9456119188,569031.7961841593,-294.6194441160187
TUR,CHN,602946.8082357633,635577.9701885622,1205537.322224619,569959.3520360567,-727.4402049188502
TUR,CYP,602946.8082357633,635907.5816241844,1205407.7622240696,569500.1805998852,-1057.05164054106
TUR,CZE,602946.8082357633,635417.2658718256,1205675.2759953858,570258.0101235601,-566.735888182302
TUR,DEU,602946.8082357632,635342.5889718272,1204731.720602313,569389.1316304861,-492.0589881838532
TUR,DNK,602946.8082357632,635736.2921836091,1205107.5631520979,569371.270968489,-885.7621999657713
TUR,ESP,602946.8082357632,635707.4536238069,1205984.341564716,570276.8879409089,-856.9236401636153
TUR,EST,602946.8082357633,635923.668076278,1206156.3391441326,570232.6710678543,-1073.1380926346174
TUR,FIN,602946.8082357631,635688.4358255616,1205105.157020995,569416.7211954333,-837.905841918313
TUR,FRA,602946.8082357632,635545.7736600743,1204774.8587549448,569229.0850948702,-695.2436764310114
TUR,GBR,602946.8082357633,635625.5549891572,1205111.7346448372,569486.1796556796,-775.0250055139186
TUR,GRC,602946.8082357631,635773.4860396459,1205603.2255528972,569829.7395132516,-922.9560560025275
TUR,HUN,602946.8082357632,635388.5194800412,1205824.6936071762,570436.1741271347,-537.9894963979023
TUR,IDN,602946.8082357631,634795.1929409795,1205185.5737333235,570390.3807923442,55.33704266382847
TUR,IND,602946.8082357635,635341.3751778203,1204637.4825899752,569296.1074121547,-490.8451941770036
TUR,IRL,602946.8082357629,635706.2496870682,1205585.6318363077,569879.3821492395,-855.7197034248384
TUR,ITA,602946.8082357633,635733.4989969332,1205425.7942345843,569692.295237651,-882.9690132898977
TUR,JPN,602946.8082357631,635965.0085441716,1205274.0579813435,569309.0494371722,-1114.4785605282523
TUR,KOR,602946.8082357633,635583.8410850981,1204983.2977092562,569399.4566241577,-733.3111014547758
TUR,LTU,602946.8082357633,635347.3996014019,1206117.7417734961,570770.3421720938,-496.8696177585516
TUR,LUX,602946.8082357635,635599.6759700802,1204651.8102985166,569052.1343284365,-749.1459864368662
TUR,LVA,602946.8082357636,636086.9974410331,1206148.4399024271,570061.4424613934,-1236.4674573898083
TUR,MEX,602946.8082357631,635711.1413336372,1205539.7492792008,569828.6079455641,-860.611349993851
TUR,MLT,602946.8082357632,634981.9016321773,1205088.274032709,570106.3724005318,-131.37164853396825
TUR,NLD,602946.8082357633,635650.08876915,1205279.7965387413,569629.7077695914,-799.5587855066406
TUR,POL,602946.8082357632,635919.8211446533,1205719.9732466696,569800.1521020161,-1069.2911610099254
TUR,PRT,602946.808235763,635533.4628828447,1205357.7493273432,569824.2864444986,-682.9328992014052
TUR,ROU,602946.8082357631,635587.0498952799,1205998.019684216,570410.9697889362,-736.5199116365984
TUR,RUS,602946.8082357633,635061.6711767511,1204781.9223905331,569720.251213782,-211.14119310781825
TUR,SVK,602946.8082357631,635393.0452882354,1205944.7692124736,570551.7239242377,-542.5153045920888
TUR,SVN,602946.8082357633,635501.8830843843,1205345.7851497289,569843.9020653447,-651.3531007409329
TUR,SWE,602946.8082357632,635502.3598882008,1205073.5410786418,569571.1811904415,-651.8299045574386
TUR,TWN,602946.8082357633,635253.7426704393,1205311.2699714727,570057.5273010335,-403.21268679597415
TUR,USA,602946.8082357633,635655.5499451553,1205052.585237755,569397.0352925992,-805.0199615119491
TWN,AUS,295873.29112882895,212827.19603582573,361321.0621114821,148493.86607565638,-158.57746844150824
TWN,AUT,295873.29112882895,212591.86760081304,361015.9215089076,148424.0539080944,76.75096657118411
TWN,BEL,295873.29112882895,212799.97307275975,361211.8497520126,148411.87667925286,-131.35450537552242
TWN,BGR,295873.29112882895,212552.2115106661,361223.45120692084,148671.23969625478,116.40705671813339
TWN,BRA,295873.2911288289,212514.06202165512,361015.53954448143,148501.47752282626,154.55654572910862
TWN,CAN,295873.2911288289,212754.97703246295,361026.2446146686,148271.26758220576,-86.35846507872338
TWN,CHN,295873.2911288288,212537.5730921434,361076.39312959765,148538.82003745408,131.0454752408259
TWN,CYP,295873.2911288289,212818.26140001,361048.0483274223,148229.7869274122,-149.64283262577374
TWN,CZE,295873.2911288289,212325.12428015735,361029.95875539427,148704.83447523697,343.494287226873
TWN,DEU,295873.2911288289,212648.26446773345,361176.85721968836,148528.59275195483,20.354099650779972
TWN,DNK,295873.29112882895,212972.00887623918,361364.6102672873,148392.60139104808,-303.39030885495595
TWN,ESP,295873.2911288289,212468.04749457538,360991.80897189875,148523.7614773232,200.5710728088452
TWN,EST,295873.2911288288,212579.19666938318,361313.67998224427,148734.48331286115,89.42189800104825
TWN,FIN,295873.29112882883,212812.2495869693,361255.96344942437,148443.71386245513,-143.6310195850674
TWN,FRA,295873.29112882895,212705.74783999214,361184.8806828563,148479.13284286426,-37.129272607911844
TWN,GBR,295873.29112882883,212821.2993799549,361369.02305938356,148547.72367942872,-152.68081257067388
TWN,GRC,295873.291128829,212630.74925387983,360938.31517833297,148307.5659244533,37.86931350440136
TWN,HUN,295873.2911288289,212198.5961180754,361189.1163203144,148990.52020223907,470.0224493088317
TWN,IDN,295873.29112882883,211997.487280738,360973.02110791043,148975.53382717262,671.1312866462395
TWN,IND,295873.29112882895,212243.62607443897,361041.885354876,148798.25928043708,424.9924929452536
TWN,IRL,295873.291128829,212659.86965087615,361226.80914839654,148566.9394975204,8.748916508076945
TWN,ITA,295873.2911288289,212535.451254446,361053.80569036753,148518.3544359214,133.16731293822522
TWN,JPN,295873.29112882895,213052.58256031154,361408.4241553522,148355.84159504066,-383.96399292731076
TWN,KOR,295873.29112882895,212789.18989477973,361308.0716359844,148518.88174120462,-120.57132739550434
TWN,LTU,295873.29112882895,212059.38121501412,361025.23826461536,148965.85704960124,609.2373523701099
TWN,LUX,295873.2911288289,212900.3652242943,361266.17783821386,148365.81261391944,-231.74665691007976
TWN,LVA,295873.29112882895,212815.72477813292,361661.18942041957,148845.4646422867,-147.10621074869414
TWN,MEX,295873.2911288289,212469.20947178456,361182.81959849485,148713.61012671053,199.4090955996653
TWN,MLT,295873.29112882883,212317.9630236427,361470.2164643554,149152.25344071275,350.65554374153726
TWN,NLD,295873.29112882895,212962.94905930443,361299.47324864566,148336.52418934135,-294.33049192020553
TWN,POL,295873.29112882895,212569.99616768296,361586.9379868099,149016.94181912692,98.6223997012712
TWN,PRT,295873.29112882883,212508.810563595,361015.163911556,148506.35334796098,159.8080037892214
TWN,ROU,295873.29112882883,212256.3543269692,361241.8079856838,148985.45365871463,412.26424041503924
TWN,RUS,295873.291128829,212330.76103932387,361090.81021156284,148760.04917223888,337.8575280603545
TWN,SVK,295873.2911288289,212012.72084063987,360919.39514802693,148906.67430738694,655.8977267443552
TWN,SVN,295873.29112882895,212408.49019059225,361047.1949750693,148638.704784477,260.1283767919813
TWN,SWE,295873.29112882895,212761.24105439585,361330.99291381065,148569.75185941465,-92.62248701162753
TWN,TUR,295873.29112882883,212236.54878620862,360958.00614079146,148721.45735458293,432.06978117561084
TWN,USA,295873.2911288289,213191.94814497628,361424.8973331017,148232.9491881254,-523.329577592056
USA,AUS,12772865.691850299,13121328.87311023,22970677.234738793,9849348.361628572,11149.615664727986
USA,AUT,12772865.691850303,13116091.831944434,22965453.22939505,9849361.397450618,16386.656830523163
USA,BEL,12772865.691850299,13121846.72931494,22968165.33813201,9846318.60881707,10631.759460017085
USA,BGR,12772865.691850297,13115601.990980579,22984602.323319208,9869000.332338631,16876.49779437855
USA,BRA,12772865.691850299,13101792.562349794,22967424.696380623,9865632.134030826,30685.926425162703
USA,CAN,12772865.691850292,13102941.649584528,22967852.017492503,9864910.367907973,29536.839190429077
USA,CHN,12772865.6918503,13109664.185099682,22977693.064760324,9868028.879660642,22814.303675275296
USA,CYP,12772865.691850295,13123238.585303588,22980293.860890776,9857055.275587186,9239.903471369296
USA,CZE,12772865.691850297,13108453.198553516,22963275.756061397,9854822.557507884,24025.290221441537
USA,DEU,12772865.691850299,13109151.57719234,22956864.533803802,9847712.956611462,23326.91158261709
USA,DNK,12772865.691850299,13132274.543808956,22969458.34225437,9837183.79844542,203.94496600143611
USA,ESP,12772865.691850299,13120004.2579239,22984457.529268574,9864453.271344665,12474.230851057917
USA,EST,12772865.6918503,13114189.114352776,22979005.428002145,9864816.313649368,18289.374422181398
USA,FIN,12772865.691850299,13124244.704339573,22967312.047260467,9843067.342920901,8233.784435383976
USA,FRA,12772865.6918503,13113041.438398689,22961654.53219758,9848613.093798885,19437.050376268104
USA,GBR,12772865.691850295,13122195.342887634,22965977.526551586,9843782.183663948,10283.145887322724
USA,GRC,12772865.691850299,13113930.39261328,22977531.461426478,9863601.068813192,18548.09616167657
USA,HUN,12772865.691850299,13101199.533986865,22973546.60773581,9872347.073748944,31278.954788092524
USA,IDN,12772865.691850299,13103541.420577884,22983384.69027975,9879843.269701868,28937.068197073415
USA,IND,12772865.691850297,13105729.778627748,22974713.6437305,9868983.865102755,26748.710147209466
USA,IRL,12772865.691850299,13119889.123334652,22974789.80255963,9854900.679224985,12589.365440305322
USA,ITA,12772865.691850299,13106453.293881077,22952460.796658278,9846007.5027772,26025.194893879816
USA,JPN,12772865.691850299,13129269.000434998,22983045.733057395,9853776.732622396,3209.4883399587125
USA,KOR,12772865.691850303,13114273.23276596,22963385.63856867,9849112.40580271,18205.25600899756
USA,LTU,12772865.691850295,13099822.791447269,22976835.50661844,9877012.715171177,32655.697327688336
USA,LUX,12772865.691850293,13118887.073331209,22960547.863946214,9841660.790615004,13591.415443748236
USA,LVA,12772865.691850297,13120298.551980853,22988085.228834543,9867786.67685369,12179.936794104055
USA,MEX,12772865.691850297,13114036.748240855,22988091.687724628,9874054.939483766,18441.740534102544
USA,MLT,12772865.691850297,13108408.565576686,22978024.004970003,9869615.439393327,24069.923198271543
USA,NLD,12772865.6918503,13125503.854327224,22969875.79029035,9844371.935963126,6974.63444773294
USA,POL,12772865.691850303,13114619.74812072,22977488.357010216,9862868.608889502,17858.74065423757
USA,PRT,12772865.6918503,13106188.74575273,22959663.424860127,9853474.679107402,26289.74302222766
USA,ROU,12772865.691850297,13108413.662421484,22987944.761748865,9879531.09932739,24064.82635347359
USA,RUS,12772865.6918503,13094422.566711757,22954234.32463084,9859811.757919086,38055.9220631998
USA,SVK,12772865.691850299,13098432.103957789,22952355.905185834,9853923.801228045,34046.38481716812
USA,SVN,12772865.6918503,13105482.591926284,22962471.147818964,9856988.555892672,26995.896848673
USA,SWE,12772865.6918503,13123878.287009303,22968813.115104146,9844934.828094834,8600.201765654609
USA,TUR,12772865.691850297,13092926.179270864,22945746.299880117,9852820.120609252,39552.3095040936
USA,TWN,12772865.691850297,13113086.601105815,22978401.211914185,9865314.610808365,19391.887669142336
